Date	Time	System Setting	System Mode	Calendar Event	Program Mode	Cool Set Temp (C)	Heat Set Temp (C)	Current Temp (C)	Current Humidity (%RH)	Outdoor Temp (C)	Wind Speed (km/h)	Cool Stage 1 (sec)	Cool Stage 2 (sec)	Heat Stage 1 (sec)	Heat Stage 2 (sec)	Aux Heat 1 (sec)	Aux Heat 2 (sec)	Fan (sec)	DM Offset	Thermostat Temperature (C)	Thermostat Humidity (%RH)	Thermostat Motion	Living Room (C)	Living Room Motion	Bedroom (C)	Bedroom Motion	Downstairs (C)	Downstairs Motion
2016-02-11	"14:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	10.1	3	0	0	45	0	0	0	105		20.6	62	0	19.4	0	19.1	0	20.8	0
2016-02-11	"14:50:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	61	10.1	3	0	0	300	0	0	0	300		20.6	61	0	19.4	0	19.1	0	20.8	0
2016-02-11	"14:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	60	10.1	3	0	0	300	0	0	0	300		20.8	60	0	19.4	0	19.1	0	20.8	0
2016-02-11	"15:00:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	10.1	3	0	0	210	0	0	0	255		21.1	59	0	19.5	0	19.2	0	21	0
2016-02-11	"15:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	10.1	3	0	0	0	0	0	0	120		21.2	59	0	19.6	0	19.3	0	21.2	0
2016-02-11	"15:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	10.1	3	0	0	0	0	0	0	270		21.1	59	0	19.7	0	19.3	0	21.2	0
2016-02-11	"15:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	10.1	3	0	0	0	0	0	0	105		21	60	1	19.7	1	19.3	0	21.1	0
2016-02-11	"15:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	10.1	3	0	0	0	0	0	0	300		20.9	60	0	19.7	1	19.3	0	21	0
2016-02-11	"15:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	10.1	3	0	0	0	0	0	0	270		20.8	61	0	19.6	0	19.2	0	20.9	1
2016-02-11	"15:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	10.1	3	0	0	0	0	0	0	105		20.7	61	0	19.6	0	19.2	0	20.9	1
2016-02-11	"15:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	10.1	3	0	0	0	0	0	0	300		20.7	60	0	19.5	0	19.2	0	20.9	0
2016-02-11	"15:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	10.1	3	0	0	0	0	0	0	270		20.6	60	0	19.4	0	19.2	0	20.8	0
2016-02-11	"15:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	10.1	3	0	0	0	0	0	0	105		20.6	60	0	19.4	0	19.1	0	20.8	0
2016-02-11	"15:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	60	10.1	3	0	0	165	0	0	0	300		20.5	60	0	19.4	0	19.1	0	20.8	0
2016-02-11	"15:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	59	10.1	3	0	0	300	0	0	0	300		20.7	59	1	19.4	0	19.1	0	20.8	0
2016-02-11	"16:00:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	59	10.3	2	0	0	300	0	0	0	300		21	59	0	19.5	1	19.1	0	20.8	1
2016-02-11	"16:05:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	20	59	10.3	2	0	0	90	0	0	0	135		21.2	59	0	19.7	1	19.2	0	21.1	1
2016-02-11	"16:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	10.3	2	0	0	0	0	0	0	0		21.2	59	0	19.8	1	19.3	0	21.3	0
2016-02-11	"16:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	10.3	2	0	0	0	0	0	0	105		21	59	0	19.8	1	19.3	0	21.3	0
2016-02-11	"16:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	60	10.3	2	0	0	0	0	0	0	300		20.8	60	0	19.7	0	19.3	0	21.3	0
2016-02-11	"16:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	10.3	2	0	0	0	0	0	0	270		20.7	60	0	19.6	0	19.2	0	21.2	1
2016-02-11	"16:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	9.8	0	0	0	0	0	0	0	105		20.7	60	0	19.6	0	19.2	0	21.3	0
2016-02-11	"16:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	9.8	0	0	0	0	0	0	0	300		20.6	61	0	19.6	0	19.2	0	21.3	0
2016-02-11	"16:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	9.8	0	0	0	0	0	0	0	270		20.6	61	0	19.6	0	19.2	0	21.3	0
2016-02-11	"16:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	9.8	0	0	0	0	0	0	0	105		20.5	60	0	19.4	0	19.1	0	21.3	0
2016-02-11	"16:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	9.8	0	0	0	0	0	0	0	300		20.4	62	0	19.4	0	19.1	0	21.3	0
2016-02-11	"16:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	9.8	0	0	0	0	0	0	0	270		20.4	62	1	19.4	0	19.1	0	21.3	0
2016-02-11	"17:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	9.9	0	0	0	0	0	0	0	105		20.4	62	1	19.3	0	19.1	0	21.3	0
2016-02-11	"17:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	300		20.4	62	0	19.3	0	19.1	0	21.2	0
2016-02-11	"17:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	270		20.3	62	0	19.3	0	19.1	0	21.2	0
2016-02-11	"17:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	105		20.3	62	1	19.4	0	19.1	0	21.1	0
2016-02-11	"17:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	300		20.2	62	0	19.4	0	18.9	0	21.1	0
2016-02-11	"17:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	270		20.4	62	0	19.4	0	18.9	0	20.9	0
2016-02-11	"17:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	9.9	0	0	0	0	0	0	0	105		20.4	62	1	19.4	0	18.9	0	20.9	0
2016-02-11	"17:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	9.9	0	0	0	0	0	0	0	300		20.4	60	0	19.4	0	18.9	0	20.9	0
2016-02-11	"17:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	60	9.9	0	0	0	270	0	0	0	300		20.3	60	0	19.3	0	18.9	0	20.8	0
2016-02-11	"17:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	59	9.9	0	0	0	300	0	0	0	300		20.4	59	0	19.3	0	18.9	0	20.8	0
2016-02-11	"17:50:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	58	9.9	0	0	0	300	0	0	0	300		20.6	58	0	19.4	0	18.9	0	20.9	0
2016-02-11	"17:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	9.9	0	0	0	90	0	0	0	135		20.6	59	0	19.7	0	19.1	0	21.2	0
2016-02-11	"18:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	60	8.8	0	0	0	0	0	0	0	15		20.4	60	1	19.8	0	19.2	0	21.2	0
2016-02-11	"18:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	61	8.8	0	0	0	0	0	0	0	300		20.4	61	1	19.8	0	19.2	0	21.2	0
2016-02-11	"18:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	8.8	0	0	0	0	0	0	0	270		20.4	61	1	19.8	0	19.2	0	21.1	0
2016-02-11	"18:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	8.8	0	0	0	0	0	0	0	105		20.4	61	0	19.8	0	19.1	0	21	0
2016-02-11	"18:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	8.8	0	0	0	0	0	0	0	300		20.4	61	0	19.7	0	19.1	0	20.9	0
2016-02-11	"18:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	8.8	0	0	0	0	0	0	0	270		20.5	61	0	19.7	0	19.1	0	20.8	0
2016-02-11	"18:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	8.4	0	0	0	0	0	0	0	105		20.5	61	0	19.6	0	19.1	0	20.8	0
2016-02-11	"18:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	8.4	0	0	0	0	0	0	0	300		20.4	62	0	19.6	0	19.1	0	20.8	1
2016-02-11	"18:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	8.4	0	0	0	0	0	0	0	270		20.4	62	0	19.6	0	19.1	0	20.8	1
2016-02-11	"18:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	8.4	0	0	0	0	0	0	0	105		20.4	61	0	19.6	0	18.9	0	20.9	0
2016-02-11	"18:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	8.4	0	0	0	0	0	0	0	300		20.3	62	0	19.4	0	18.9	0	20.9	0
2016-02-11	"18:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	8.4	0	0	0	0	0	0	0	270		20.3	62	0	19.4	0	18.9	0	20.9	0
2016-02-11	"19:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	8.4	0	0	0	0	0	0	0	105		20.3	62	0	19.4	0	18.9	0	20.9	1
2016-02-11	"19:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	8.4	0	0	0	255	0	0	0	300		20.3	62	0	19.3	0	18.9	0	20.9	1
2016-02-11	"19:10:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	61	8.4	0	0	0	300	0	0	0	300		20.5	61	0	19.3	0	18.9	0	21	0
2016-02-11	"19:15:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	60	8.4	0	0	0	300	0	0	0	300		20.8	60	0	19.4	0	18.9	0	21.2	0
2016-02-11	"19:20:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	20	59	8.4	0	0	0	60	0	0	0	105		21.1	59	0	19.6	0	19	0	21.3	0
2016-02-11	"19:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	8.4	0	0	0	0	0	0	0	30		21	59	0	19.7	0	19.1	0	21.4	1
2016-02-11	"19:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	60	8.3	0	0	0	0	0	0	0	300		20.8	60	0	19.7	0	19.2	0	21.4	1
2016-02-11	"19:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	60	8.3	0	0	0	0	0	0	0	300		20.7	60	0	19.7	0	19.2	0	21.4	0
2016-02-11	"19:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	8.3	0	0	0	0	0	0	0	270		20.6	60	0	19.6	0	19.1	0	21.4	0
2016-02-11	"19:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	8.3	0	0	0	0	0	0	0	120		20.6	61	0	19.5	0	19.1	0	21.4	1
2016-02-11	"19:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	8.3	0	0	0	0	0	0	0	300		20.4	62	1	19.4	0	18.9	0	21.4	1
2016-02-11	"19:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	8.3	0	0	0	0	0	0	0	270		20.4	61	0	19.4	0	18.9	0	21.3	0
2016-02-11	"20:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	7.9	0	0	0	0	0	0	0	105		20.4	62	1	19.4	1	18.9	0	21.2	0
2016-02-11	"20:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	7.9	0	0	0	0	0	0	0	300		20.4	63	0	19.3	1	18.9	0	21.2	0
2016-02-11	"20:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	7.9	0	0	0	0	0	0	0	270		20.4	63	1	19.3	0	18.9	0	21.2	0
2016-02-11	"20:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	7.9	0	0	0	0	0	0	0	105		20.4	64	0	19.4	0	18.9	0	21.1	0
2016-02-11	"20:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	7.9	0	0	0	0	0	0	0	300		20.4	64	0	19.6	0	18.9	0	21.1	0
2016-02-11	"20:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	7.9	0	0	0	0	0	0	0	270		20.5	64	0	19.6	0	18.9	0	21.1	0
2016-02-11	"20:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	8.1	0	0	0	0	0	0	0	105		20.4	64	0	19.6	0	18.9	0	21	0
2016-02-11	"20:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	8.1	0	0	0	0	0	0	0	300		20.4	64	1	19.6	0	18.9	0	20.9	0
2016-02-11	"20:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	8.1	0	0	0	0	0	0	0	270		20.4	63	0	19.6	0	18.9	0	20.9	0
2016-02-11	"20:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	8.1	0	0	0	0	0	0	0	105		20.4	63	0	19.6	0	18.9	0	20.9	0
2016-02-11	"20:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	63	8.1	0	0	0	135	0	0	0	300		20.3	63	1	19.5	0	18.9	0	20.8	0
2016-02-11	"20:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	63	8.1	0	0	0	300	0	0	0	300		20.6	63	1	19.5	0	18.9	0	20.8	0
2016-02-11	"21:00:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	63	7.9	0	0	0	300	0	0	0	300		20.9	63	1	19.6	0	18.9	0	20.9	0
2016-02-11	"21:05:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	63	7.9	0	0	0	180	0	0	0	225		21.1	63	0	19.7	0	19	0	21.1	0
2016-02-11	"21:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	62	7.9	0	0	0	0	0	0	0	0		21.2	62	0	19.9	0	19.2	0	21.2	0
2016-02-11	"21:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	62	7.9	0	0	0	0	0	0	0	105		21.1	62	1	19.8	0	19.2	0	21.3	0
2016-02-11	"21:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	64	7.9	0	0	0	0	0	0	0	300		21	64	1	19.8	0	19.2	0	21.2	0
2016-02-11	"21:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	64	7.9	0	0	0	0	0	0	0	270		21.1	64	0	19.8	0	19.2	0	21.1	0
2016-02-11	"21:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	64	8.1	0	0	0	0	0	0	0	105		20.9	64	0	19.8	0	19.2	0	21	0
2016-02-11	"21:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	64	8.1	0	0	0	0	0	0	0	300		20.8	64	0	19.7	0	19.2	0	20.9	0
2016-02-11	"21:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	63	8.1	0	0	0	0	0	0	0	270		20.8	63	1	19.6	0	19.2	0	20.9	0
2016-02-11	"21:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	8.1	0	0	0	0	0	0	0	105		20.8	63	0	19.6	0	19.2	0	20.9	0
2016-02-11	"21:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	8.1	0	0	0	0	0	0	0	300		20.7	63	1	19.6	0	19.2	0	20.8	0
2016-02-11	"21:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	65	8.1	0	0	0	0	0	0	0	270		20.7	65	1	19.6	0	19.2	0	20.8	0
2016-02-11	"22:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	65	8.2	0	0	0	0	0	0	0	105		20.6	65	0	19.6	0	19.2	1	20.8	0
2016-02-11	"22:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	64	8.2	0	0	0	0	0	0	0	300		20.5	64	0	19.4	0	19.2	0	20.8	0
2016-02-11	"22:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	65	8.2	0	0	0	0	0	0	0	270		20.4	65	0	19.4	0	19.2	0	20.8	0
2016-02-11	"22:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	65	8.2	0	0	0	0	0	0	0	105		20.4	65	0	19.4	0	19.2	0	20.8	0
2016-02-11	"22:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	65	8.2	0	0	0	0	0	0	0	300		20.4	65	0	19.4	0	19.2	0	20.8	0
2016-02-11	"22:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	65	8.2	0	0	0	285	0	0	0	300		20.4	65	0	19.3	0	19.2	0	20.7	0
2016-02-11	"22:30:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	63	7.7	0	0	0	300	0	0	0	300		20.7	63	0	19.3	0	19.3	0	20.7	0
2016-02-11	"22:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	62	7.7	0	0	0	300	0	0	0	300		20.9	62	0	19.6	0	19.3	0	20.9	0
2016-02-11	"22:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	62	7.7	0	0	0	0	0	0	0	45		21.1	62	0	19.7	0	19.4	1	21.1	0
2016-02-11	"22:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	63	7.7	0	0	0	0	0	0	0	105		21.1	63	1	19.7	0	19.6	1	21.1	0
2016-02-11	"22:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	64	7.7	0	0	0	0	0	0	0	300		20.9	64	0	19.6	0	19.5	0	21	0
2016-02-11	"22:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26.5	19.5	19.9	64	7.7	0	0	0	0	0	0	0	270		20.8	64	0	19.6	0	19.4	0	20.9	0
2016-02-11	"23:00:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.9	64	8.1	0	0	0	0	0	0	0	105		20.7	64	0	19.6	0	19.4	0	20.9	0
2016-02-11	"23:05:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.9	64	8.1	0	0	0	0	0	0	0	300		20.6	64	0	19.5	0	19.3	0	20.9	0
2016-02-11	"23:10:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.8	64	8.1	0	0	0	0	0	0	0	270		20.6	64	0	19.4	0	19.3	0	20.8	0
2016-02-11	"23:15:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.8	64	8.1	0	0	0	0	0	0	0	105		20.5	64	0	19.4	0	19.3	0	20.8	0
2016-02-11	"23:20:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.8	64	8.1	0	0	0	0	0	0	0	300		20.4	64	0	19.3	0	19.3	0	20.8	0
2016-02-11	"23:25:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	8.1	0	0	0	0	0	0	0	270		20.4	64	0	19.3	0	19.2	0	20.8	0
2016-02-11	"23:30:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	105		20.4	64	0	19.3	0	19.2	0	20.8	0
2016-02-11	"23:35:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	300		20.3	64	0	19.3	0	19.2	0	20.8	0
2016-02-11	"23:40:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	270		20.3	64	0	19.3	0	19.2	0	20.7	0
2016-02-11	"23:45:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	105		20.3	64	0	19.3	0	19.2	0	20.7	0
2016-02-11	"23:50:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	300		20.3	64	0	19.3	0	19.2	0	20.7	0
2016-02-11	"23:55:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	64	7.9	0	0	0	0	0	0	0	270		20.3	64	0	19.3	0	19.2	0	20.7	0
2016-02-12	"00:00:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	105		20.2	64	0	19.2	0	19.2	0	20.6	0
2016-02-12	"00:05:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	300		20.2	64	0	19.2	0	19.1	0	20.6	0
2016-02-12	"00:10:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	270		20.2	64	0	19.2	0	19.1	0	20.6	0
2016-02-12	"00:15:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	105		20.2	64	0	19.2	0	19.1	0	20.6	0
2016-02-12	"00:20:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	300		20.2	64	0	19.2	0	19.1	0	20.6	0
2016-02-12	"00:25:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.6	64	7.6	0	0	0	0	0	0	0	270		20.2	64	0	19.2	0	19.1	0	20.5	0
2016-02-12	"00:30:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.5	64	7.8	0	0	0	0	0	0	0	105		20.1	64	0	19.1	0	19.1	0	20.4	0
2016-02-12	"00:35:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.5	64	7.8	0	0	0	0	0	0	0	300		20.1	64	0	19.1	0	19.1	0	20.4	0
2016-02-12	"00:40:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.5	64	7.8	0	0	0	0	0	0	0	270		20.1	64	0	19.1	0	19.1	0	20.4	0
2016-02-12	"00:45:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	105		20.1	64	0	19.1	0	19	0	20.4	0
2016-02-12	"00:50:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	300		20.1	64	0	19	0	18.9	0	20.3	0
2016-02-12	"00:55:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	270		20.1	64	0	18.9	0	18.9	0	20.3	0
2016-02-12	"01:00:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	105		20.1	64	0	18.9	0	19.1	0	20.3	0
2016-02-12	"01:05:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	300		20.1	64	0	18.9	0	19.1	0	20.3	0
2016-02-12	"01:10:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	270		20.1	64	0	18.9	0	19.1	0	20.3	0
2016-02-12	"01:15:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	105		20.1	64	0	18.9	0	19.1	0	20.3	0
2016-02-12	"01:20:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	64	7.8	0	0	0	0	0	0	0	300		20	64	0	18.9	0	18.9	0	20.3	0
2016-02-12	"01:25:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.8	0	0	0	0	0	0	0	270		20.1	63	0	18.8	0	18.9	0	20.3	0
2016-02-12	"01:30:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.1	0	0	0	0	0	0	0	105		20	63	0	18.8	0	18.9	0	20.3	0
2016-02-12	"01:35:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.1	0	0	0	0	0	0	0	300		20	63	0	18.8	0	19	1	20.3	0
2016-02-12	"01:40:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.4	63	8.1	0	0	0	0	0	0	0	270		20.1	63	0	18.8	0	19.1	1	20.3	0
2016-02-12	"01:45:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.1	0	0	0	0	0	0	0	105		20	63	0	18.8	0	19.1	0	20.3	0
2016-02-12	"01:50:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.1	0	0	0	0	0	0	0	300		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"01:55:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.1	0	0	0	0	0	0	0	270		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:00:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	105		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:05:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	300		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:10:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	270		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:15:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	105		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:20:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	300		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:25:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	7.9	0	0	0	0	0	0	0	270		19.9	63	0	18.8	0	19.1	0	20.2	0
2016-02-12	"02:30:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.3	63	8.3	0	0	0	0	0	0	0	105		19.8	63	0	18.7	0	19.1	0	20.2	0
2016-02-12	"02:35:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.2	63	8.3	0	0	0	0	0	0	0	300		19.8	63	0	18.7	0	18.9	0	20.2	0
2016-02-12	"02:40:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.2	63	8.3	0	0	0	0	0	0	0	270		19.9	63	0	18.7	0	18.9	0	20.1	0
2016-02-12	"02:45:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.2	63	8.3	0	0	0	0	0	0	0	105		19.8	63	0	18.7	0	18.9	0	20.1	0
